time,EMG1,EMG2,EMG3,flow,volume,poes,pgas,pdi
27.817,0.049146,-0.0012104,0.032487,-1.0643,0.16351,-9.5561,11.566,21.122
27.818,0.046446,-0.0093772,0.020598,-1.0641,0.16456,-9.5553,11.567,21.122
27.819,0.10698,-0.022853,-0.021905,-1.0639,0.16561,-9.5547,11.567,21.122
27.82,0.09716,-0.045591,-0.04107,-1.0637,0.16666,-9.5541,11.567,21.122
27.821,0.12937,-0.055043,-0.088572,-1.0635,0.16771,-9.5537,11.568,21.122
27.822,0.10892,-0.10316,-0.098939,-1.0632,0.16876,-9.5534,11.568,21.122
27.823,0.13336,-0.029879,-0.02759,-1.063,0.16981,-9.5533,11.569,21.122
27.824,0.15142,0.054147,-0.087816,-1.0628,0.17086,-9.5533,11.569,21.123
27.825,0.056794,-0.036613,0.015038,-1.0625,0.17191,-9.5533,11.57,21.123
27.826,0.056662,0.017643,0.023223,-1.0623,0.17296,-9.5535,11.57,21.124
27.827,0.029524,0.039975,0.028803,-1.062,0.17401,-9.5538,11.57,21.124
27.828,-0.041833,0.010559,0.057561,-1.0617,0.17505,-9.5542,11.571,21.125
27.829,-0.054243,0.037076,0.037393,-1.0615,0.1761,-9.5547,11.571,21.126
27.83,-0.1372,0.026136,0.029794,-1.0612,0.17715,-9.5554,11.571,21.127
27.831,-0.066579,-0.036614,-0.014612,-1.0609,0.1782,-9.5561,11.571,21.127
27.832,-0.041809,0.00021494,-0.045158,-1.0606,0.17925,-9.557,11.571,21.128
27.833,-0.087162,-0.011984,0.0049476,-1.0603,0.18029,-9.558,11.572,21.13
27.834,-0.065209,-0.043197,-0.058002,-1.06,0.18134,-9.5592,11.572,21.131
27.835,0.00049935,-0.033092,-0.018263,-1.0598,0.18239,-9.5605,11.572,21.132
27.836,0.019899,-0.056068,-0.0016991,-1.0594,0.18343,-9.5619,11.571,21.133
27.837,-0.056032,-0.0041454,-0.0333,-1.0591,0.18448,-9.5634,11.571,21.135
27.838,0.012721,0.012246,-0.00011764,-1.0588,0.18552,-9.565,11.571,21.136
27.839,-0.0050335,0.025191,0.030751,-1.0585,0.18657,-9.5667,11.571,21.138
27.84,-0.0076577,0.077638,-0.021501,-1.0582,0.18761,-9.5686,11.57,21.139
27.841,-0.025646,0.0326,0.00048451,-1.0579,0.18866,-9.5706,11.57,21.141
27.842,0.024547,0.025149,-0.0045531,-1.0575,0.1897,-9.5728,11.57,21.142
27.843,-0.0089932,0.024198,-0.0063147,-1.0572,0.19075,-9.5751,11.569,21.144
27.844,-0.020109,-0.017117,0.026347,-1.0568,0.19179,-9.5775,11.568,21.146
27.845,-0.049894,-0.050052,0.01846,-1.0565,0.19283,-9.5802,11.568,21.148
27.846,-0.040122,0.043904,0.044804,-1.0561,0.19388,-9.583,11.567,21.15
27.847,-0.045692,0.0082276,0.026166,-1.0558,0.19492,-9.586,11.566,21.152
27.848,-0.052301,0.0088894,0.074687,-1.0554,0.19596,-9.5893,11.565,21.155
27.849,-0.068787,0.018732,0.084186,-1.0551,0.197,-9.5927,11.564,21.157
27.85,-0.010117,0.064142,0.10214,-1.0547,0.19804,-9.5964,11.563,21.16
27.851,-0.0016738,-0.039403,0.037598,-1.0543,0.19909,-9.6003,11.563,21.163
27.852,0.010075,-0.029594,0.10396,-1.0539,0.20013,-9.6044,11.562,21.166
27.853,0.021815,-0.0063677,0.062002,-1.0535,0.20117,-9.6087,11.561,21.169
27.854,0.03352,-0.052712,0.056789,-1.0531,0.20221,-9.6133,11.56,21.173
27.855,0.016439,-0.022936,0.043875,-1.0527,0.20325,-9.618,11.559,21.177
27.856,0.046892,-0.06808,-0.010177,-1.0523,0.20429,-9.6229,11.558,21.18
27.857,0.043284,-0.035365,-0.0026919,-1.0519,0.20532,-9.6279,11.557,21.185
27.858,0.0077859,-0.081692,-0.072504,-1.0515,0.20636,-9.6331,11.556,21.189
27.859,-5.6678e-05,-0.032246,-0.11389,-1.0511,0.2074,-9.6385,11.555,21.193
27.86,-0.013272,-0.10169,-0.1279,-1.0507,0.20844,-9.644,11.554,21.198
27.861,-0.010788,-0.12344,-0.13735,-1.0502,0.20948,-9.6496,11.553,21.203
27.862,0.012095,-0.040674,-0.14263,-1.0498,0.21051,-9.6554,11.552,21.208
27.863,-0.0075877,-0.078635,-0.12064,-1.0494,0.21155,-9.6612,11.551,21.213
27.864,0.021723,-0.10359,-0.12192,-1.0489,0.21258,-9.6672,11.551,21.218
27.865,0.019979,-0.0080025,-0.068889,-1.0485,0.21362,-9.6734,11.55,21.223
27.866,0.018344,0.016766,-0.05088,-1.048,0.21465,-9.6796,11.549,21.229
27.867,0.02196,0.079231,-0.004444,-1.0476,0.21569,-9.686,11.549,21.235
27.868,0.0086963,0.083501,0.0302,-1.0471,0.21672,-9.6924,11.548,21.241
27.869,0.013337,0.10707,0.043213,-1.0466,0.21776,-9.699,11.548,21.247
27.87,0.01316,0.12724,0.040427,-1.0462,0.21879,-9.7056,11.547,21.253
27.871,-0.029787,0.1129,0.071245,-1.0457,0.21982,-9.7123,11.547,21.259
27.872,-0.017098,0.10889,0.10819,-1.0452,0.22085,-9.7191,11.547,21.266
27.873,-0.011609,0.071382,0.11868,-1.0447,0.22189,-9.726,11.547,21.273
27.874,-0.015932,0.053664,0.088915,-1.0442,0.22292,-9.733,11.546,21.279
27.875,0.0062183,0.087352,0.10118,-1.0437,0.22395,-9.6349,11.606,21.241
27.876,0.019408,0.050852,0.069311,-1.0432,0.22498,-9.635,11.61,21.245
27.877,0.020318,0.066177,0.06775,-1.0427,0.22601,-9.6347,11.615,21.25
27.878,-0.0017225,0.069689,-0.001053,-1.0422,0.22704,-9.6342,11.62,21.254
27.879,0.0093889,0.064309,-0.00049599,-1.0417,0.22806,-9.6334,11.624,21.258
27.88,-0.0023447,0.037231,-0.033003,-1.0412,0.22909,-9.6323,11.63,21.262
27.881,0.015675,0.046852,-0.10214,-1.0406,0.23012,-9.6309,11.635,21.266
27.882,0.016679,0.010056,-0.051475,-1.0401,0.23115,-9.6293,11.641,21.27
27.883,0.040106,0.0011019,-0.11272,-1.0396,0.23217,-9.6274,11.647,21.274
27.884,0.036402,0.018351,-0.060076,-1.039,0.2332,-9.6252,11.653,21.279
27.885,0.0059392,0.0428,-0.043098,-1.0385,0.23423,-9.6228,11.66,21.283
27.886,0.035908,0.0097579,0.037912,-1.0379,0.23525,-9.6201,11.667,21.287
27.887,-0.0045045,0.013843,0.031936,-1.0374,0.23627,-9.6172,11.674,21.292
27.888,0.012788,0.048232,0.063068,-1.0368,0.2373,-9.6141,11.682,21.296
27.889,-0.04505,-0.047809,0.071777,-1.0363,0.23832,-9.6108,11.69,21.3
27.89,-0.073865,-0.006851,0.11881,-1.0357,0.23934,-9.6072,11.698,21.305
27.891,-0.088909,-0.0029982,0.11814,-1.0351,0.24037,-9.6035,11.706,21.309
27.892,-0.066748,-0.063627,0.17318,-1.0345,0.24139,-9.5996,11.714,21.314
27.893,-0.11677,-0.033192,0.11758,-1.0339,0.24241,-9.5954,11.723,21.318
27.894,-0.034599,-0.082914,0.087637,-1.0333,0.24343,-9.5912,11.732,21.323
27.895,-0.033751,-0.080424,0.084537,-1.0327,0.24445,-9.5868,11.741,21.328
27.896,-0.036296,-0.094016,0.0011903,-1.0321,0.24547,-9.5822,11.75,21.333
27.897,0.010149,-0.069389,-0.029654,-1.0315,0.24649,-9.5776,11.76,21.337
27.898,0.021462,-0.051094,-0.04765,-1.0309,0.2475,-9.5728,11.769,21.342
27.899,0.038739,-0.042632,-0.055419,-1.0303,0.24852,-9.5681,11.779,21.347
27.9,0.049532,-0.046362,-0.065267,-1.0297,0.24954,-9.5633,11.789,21.352
27.901,-0.012411,0.01713,-0.081452,-1.0291,0.25055,-9.5585,11.799,21.358
27.902,0.0074662,0.0014772,-0.10365,-1.0284,0.25157,-9.5538,11.809,21.363
27.903,-0.068838,0.081688,-0.10025,-1.0278,0.25258,-9.5492,11.819,21.369
27.904,0.0047287,0.068461,-0.13999,-1.0272,0.2536,-9.5447,11.83,21.375
27.905,-0.042394,0.1041,-0.080982,-1.0265,0.25461,-9.5404,11.84,21.381
27.906,-0.09947,0.066595,-0.08336,-1.0259,0.25562,-9.5363,11.851,21.387
27.907,-0.031687,0.12915,-0.021836,-1.0252,0.25664,-9.5324,11.861,21.394
27.908,-0.019164,0.10333,0.015853,-1.0246,0.25765,-9.5288,11.872,21.4
27.909,-0.046583,0.10339,0.028752,-1.0239,0.25866,-9.5255,11.882,21.408
27.91,-0.054582,0.11537,0.029403,-1.0232,0.25967,-9.5227,11.893,21.415
27.911,-0.0035861,0.10316,0.044487,-1.0226,0.26068,-9.5202,11.903,21.423
27.912,-0.021498,0.059872,0.0058549,-1.0219,0.26169,-9.5182,11.913,21.431
27.913,0.010784,0.075814,0.018386,-1.0212,0.2627,-9.5167,11.923,21.44
27.914,0.026644,0.021025,-0.047534,-1.0205,0.2637,-9.5158,11.934,21.449
27.915,0.076362,-0.012055,-0.039978,-1.0198,0.26471,-9.5155,11.944,21.459
27.916,0.029447,-0.072188,-0.14039,-1.0191,0.26572,-9.5159,11.953,21.469
27.917,0.014745,-0.060472,-0.12889,-1.0184,0.26672,-9.5169,11.963,21.48
27.918,0.033327,-0.16128,-0.15368,-1.0177,0.26773,-9.5187,11.972,21.491
27.919,-0.0064554,-0.22721,-0.13193,-1.017,0.26873,-9.5213,11.982,21.503
27.92,-0.049929,-0.23035,-0.19633,-1.0163,0.26973,-9.5247,11.99,21.515
27.921,-0.045091,-0.22721,-0.10023,-1.0155,0.27074,-9.5289,11.999,21.528
27.922,-0.020009,-0.23903,-0.073451,-1.0148,0.27174,-9.5339,12.007,21.541
27.923,-0.023831,-0.13481,-0.03895,-1.0141,0.27274,-9.5399,12.015,21.555
27.924,0.010163,-0.12335,0.040185,-1.0134,0.27374,-9.5468,12.023,21.57
27.925,0.051807,-0.011109,0.11563,-1.0126,0.27474,-9.5546,12.03,21.585
27.926,0.12971,0.10148,0.15219,-1.0119,0.27574,-9.5635,12.037,21.601
27.927,0.17952,0.23482,0.24458,-1.0111,0.27674,-9.5734,12.044,21.617
27.928,0.22205,0.34201,0.3434,-1.0104,0.27773,-9.5843,12.05,21.634
27.929,0.31282,0.51159,0.36837,-1.0096,0.27873,-9.5963,12.055,21.652
27.93,0.40184,0.58858,0.50252,-1.0088,0.27973,-9.6093,12.061,21.67
27.931,0.40522,0.7253,0.50662,-1.0081,0.28072,-9.6235,12.066,21.689
27.932,0.48009,0.83456,0.57571,-1.0073,0.28171,-9.6387,12.07,21.709
27.933,0.53422,0.86291,0.63878,-1.0065,0.28271,-9.655,12.074,21.729
27.934,0.54146,0.97181,0.66034,-1.0057,0.2837,-9.6725,12.077,21.75
27.935,0.4932,0.90694,0.63996,-1.0049,0.28469,-9.691,12.08,21.771
27.936,0.49662,0.92968,0.63472,-1.0041,0.28568,-9.7105,12.083,21.793
27.937,0.43188,0.87621,0.55595,-1.0033,0.28667,-9.7312,12.085,21.816
27.938,0.41338,0.85142,0.54572,-1.0025,0.28766,-9.7529,12.086,21.839
27.939,0.32646,0.75792,0.44675,-1.0017,0.28865,-9.7757,12.087,21.863
27.94,0.22464,0.67083,0.39451,-1.0009,0.28964,-9.7996,12.088,21.888
27.941,0.15113,0.52688,0.32217,-1.0001,0.29063,-9.8244,12.088,21.913
27.942,0.11421,0.38469,0.23835,-0.99927,0.29161,-9.8503,12.088,21.938
27.943,0.060143,0.31256,0.19112,-0.99845,0.2926,-9.8771,12.087,21.964
27.944,0.032193,0.14193,0.08562,-0.99761,0.29358,-9.9049,12.086,21.991
27.945,0.00026218,-0.019472,-0.0088126,-0.99678,0.29457,-9.9336,12.084,22.018
27.946,-0.04535,-0.14191,-0.057907,-0.99594,0.29555,-9.9632,12.082,22.046
27.947,-0.1005,-0.26036,-0.12682,-0.99509,0.29653,-9.9936,12.08,22.074
27.948,-0.13685,-0.35479,-0.23685,-0.99424,0.29752,-10.025,12.077,22.102
27.949,-0.19732,-0.36502,-0.30006,-0.99338,0.2985,-10.057,12.074,22.131
27.95,-0.27209,-0.50573,-0.32394,-0.99252,0.29948,-10.089,12.07,22.16
27.951,-0.31561,-0.53099,-0.4021,-0.99166,0.30045,-10.123,12.066,22.189
27.952,-0.30141,-0.57089,-0.37117,-0.99079,0.30143,-10.157,12.062,22.219
27.953,-0.34147,-0.62155,-0.46276,-0.98991,0.30241,-10.191,12.058,22.249
27.954,-0.29529,-0.54676,-0.38839,-0.98904,0.30338,-10.226,12.053,22.279
27.955,-0.28356,-0.61935,-0.32052,-0.98815,0.30436,-10.262,12.048,22.31
27.956,-0.27725,-0.48861,-0.37262,-0.98726,0.30533,-10.298,12.043,22.341
27.957,-0.28596,-0.44869,-0.32594,-0.98637,0.30631,-10.334,12.038,22.372
27.958,-0.19813,-0.414,-0.18767,-0.98547,0.30728,-10.37,12.032,22.403
27.959,-0.22008,-0.38918,-0.18912,-0.98457,0.30825,-10.407,12.027,22.434
27.96,-0.21377,-0.36464,-0.16279,-0.98366,0.30922,-10.444,12.021,22.465
27.961,-0.21353,-0.32124,-0.13618,-0.98275,0.31019,-10.481,12.015,22.497
27.962,-0.17296,-0.27559,-0.12615,-0.98183,0.31116,-10.518,12.01,22.528
27.963,-0.090211,-0.23214,-0.064354,-0.98091,0.31213,-10.556,12.004,22.559
27.964,-0.098855,-0.18056,-0.082061,-0.97999,0.3131,-10.593,11.998,22.591
27.965,0.0086852,-0.030951,0.01521,-0.97906,0.31406,-10.63,11.992,22.622
27.966,0.033318,-0.0030119,0.019462,-0.97812,0.31503,-10.667,11.987,22.653
27.967,0.074552,0.039857,0.017144,-0.97718,0.31599,-10.703,11.981,22.684
27.968,0.062631,0.062161,-0.049137,-0.97624,0.31696,-10.74,11.976,22.716
27.969,0.08932,0.090923,-0.049817,-0.97529,0.31792,-10.776,11.971,22.746
27.97,0.053548,0.13115,-0.042578,-0.97434,0.31888,-10.812,11.966,22.777
27.971,0.026648,0.080564,-0.023438,-0.97338,0.31984,-10.847,11.961,22.808
27.972,0.021565,0.083713,-0.029293,-0.97241,0.3208,-10.882,11.956,22.838
27.973,-0.036257,0.061821,0.0033525,-0.97145,0.32176,-10.917,11.952,22.869
27.974,-0.0056726,0.036044,0.030101,-0.97048,0.32272,-10.952,11.947,22.899
27.975,-0.011118,-0.043922,0.042154,-0.9695,0.32367,-10.986,11.943,22.929
27.976,0.021526,-0.016105,0.029305,-0.96852,0.32463,-11.019,11.94,22.959
27.977,-0.013646,-0.031857,0.061406,-0.96753,0.32558,-11.052,11.936,22.988
27.978,-0.013377,-0.045637,0.0098789,-0.96654,0.32654,-11.084,11.933,23.018
27.979,-0.013114,-0.12546,0.018701,-0.96555,0.32749,-11.116,11.931,23.047
27.98,0.00049135,-0.079136,0.053843,-0.96455,0.32844,-11.148,11.928,23.076
27.981,-0.032717,-0.10022,0.011916,-0.96354,0.32939,-11.179,11.926,23.105
27.982,-0.063431,-0.14639,-0.024488,-0.96253,0.33034,-11.209,11.924,23.133
27.983,-0.034062,-0.14856,0.025754,-0.96152,0.33129,-11.239,11.923,23.162
27.984,-0.10422,-0.16342,0.0058614,-0.9605,0.33224,-11.268,11.922,23.19
27.985,-0.12586,-0.091197,0.0025181,-0.95948,0.33318,-11.296,11.921,23.218
27.986,-0.06734,-0.10927,-0.026334,-0.95845,0.33413,-11.324,11.921,23.245
27.987,-0.081528,-0.021819,-0.00095473,-0.95742,0.33507,-11.352,11.921,23.272
27.988,-0.033251,-0.0019779,0.022543,-0.95639,0.33602,-11.378,11.921,23.299
27.989,0.032241,0.086424,0.015149,-0.95535,0.33696,-11.404,11.922,23.326
27.99,0.026574,0.11159,-0.0073991,-0.9543,0.3379,-11.43,11.922,23.352
27.991,0.083925,0.14157,-0.0062969,-0.95325,0.33884,-11.455,11.924,23.379
27.992,0.12674,0.17179,0.016471,-0.9522,0.33978,-11.479,11.925,23.405
27.993,0.11628,0.15539,0.020875,-0.95114,0.34072,-11.503,11.927,23.43
27.994,0.1066,0.15906,-0.030055,-0.95008,0.34166,-11.526,11.93,23.456
27.995,0.14727,0.16296,-0.035548,-0.94901,0.34259,-11.39,12.023,23.413
27.996,0.10051,0.11702,-0.033181,-0.94794,0.34353,-11.407,12.029,23.436
27.997,0.11706,0.053046,-0.056695,-0.94686,0.34446,-11.425,12.034,23.459
27.998,0.037803,-0.032632,-0.10116,-0.94578,0.3454,-11.442,12.04,23.482
27.999,0.041036,-0.070123,-0.0748,-0.94469,0.34633,-11.46,12.046,23.505
28,0.052067,-0.029573,-0.081137,-0.9436,0.34726,-11.477,12.051,23.528
28.001,-0.0096398,-0.10507,-0.011068,-0.94251,0.34819,-11.494,12.057,23.551
28.002,-0.00042269,-0.041087,-0.054272,-0.94141,0.34912,-11.512,12.062,23.574
28.003,0.026851,-0.035108,-0.031768,-0.94031,0.35004,-11.529,12.068,23.597
28.004,0.028971,0.0064525,-0.069503,-0.9392,0.35097,-11.547,12.074,23.62
28.005,-0.0022608,0.02811,-0.028382,-0.93809,0.3519,-11.564,12.079,23.643
28.006,0.031083,0.049612,0.01673,-0.93697,0.35282,-11.581,12.085,23.666
28.007,-0.01703,0.0037963,0.0071805,-0.93585,0.35374,-11.599,12.091,23.689
28.008,-0.019124,0.062383,0.020657,-0.93472,0.35466,-11.616,12.096,23.713
28.009,-0.034835,0.013903,0.01655,-0.93359,0.35559,-11.634,12.102,23.736
28.01,-0.044855,-0.066946,0.048152,-0.93246,0.35651,-11.651,12.107,23.759
28.011,-0.08115,-0.01987,0.021704,-0.93132,0.35742,-11.669,12.113,23.782
28.012,-0.089559,-0.018241,0.0013016,-0.93017,0.35834,-11.686,12.119,23.805
28.013,-0.091592,-0.045575,-0.0087587,-0.92903,0.35926,-11.703,12.125,23.828
28.014,-0.028873,-0.071627,-0.0021052,-0.92787,0.36017,-11.721,12.13,23.851
28.015,-0.069121,-0.045592,-0.028222,-0.92672,0.36109,-11.738,12.136,23.874
28.016,-0.036981,-0.087256,-0.010201,-0.92556,0.362,-11.755,12.142,23.897
28.017,-0.035036,-0.078048,-0.016165,-0.92439,0.36291,-11.772,12.148,23.92
28.018,-0.014433,-0.065865,-0.017113,-0.92322,0.36382,-11.789,12.154,23.943
28.019,-0.036594,-0.050459,-0.01573,-0.92205,0.36473,-11.806,12.16,23.966
28.02,-0.038356,-0.062042,-0.016542,-0.92087,0.36564,-11.823,12.166,23.989
28.021,0.021398,-0.020898,0.035824,-0.91969,0.36655,-11.84,12.172,24.012
28.022,-0.0063605,-0.029054,0.042294,-0.9185,0.36745,-11.857,12.178,24.035
28.023,0.045789,-0.020124,0.07222,-0.91731,0.36836,-11.874,12.184,24.058
28.024,-0.0040758,-0.029626,0.094329,-0.91611,0.36926,-11.891,12.19,24.081
28.025,0.0088687,0.0015636,0.047799,-0.91491,0.37016,-11.907,12.196,24.104
28.026,0.041764,0.014349,0.12976,-0.91371,0.37106,-11.924,12.203,24.126
28.027,0.036327,0.10732,0.038962,-0.9125,0.37196,-11.94,12.209,24.149
28.028,0.077814,0.10666,0.067963,-0.91128,0.37286,-11.956,12.215,24.171
28.029,0.061033,0.14472,0.026793,-0.91007,0.37376,-11.972,12.222,24.194
28.03,0.05554,0.15939,0.020259,-0.90885,0.37465,-11.988,12.228,24.216
28.031,0.054253,0.12923,0.01474,-0.90762,0.37555,-12.004,12.235,24.239
28.032,-0.050141,0.12316,-0.039372,-0.90639,0.37644,-12.02,12.241,24.261
28.033,0.0075408,0.14031,-0.013502,-0.90515,0.37733,-12.036,12.248,24.284
28.034,-0.0023221,0.039595,-0.023655,-0.90392,0.37823,-12.051,12.255,24.306
28.035,0.0043338,-0.0089093,-0.034891,-0.90267,0.37912,-12.067,12.261,24.328
28.036,0.0012353,-0.063765,-0.019233,-0.90142,0.38,-12.082,12.268,24.35
28.037,0.010936,-0.017711,-0.074587,-0.90017,0.38089,-12.097,12.275,24.372
28.038,0.054625,-0.090368,-0.058369,-0.89892,0.38178,-12.112,12.282,24.394
28.039,0.020357,-0.075158,-0.041132,-0.89766,0.38266,-12.127,12.289,24.416
28.04,-0.0066548,-0.059183,-0.016545,-0.89639,0.38355,-12.142,12.296,24.438
28.041,-0.0025614,-0.072487,-0.048174,-0.89512,0.38443,-12.157,12.303,24.459
28.042,-0.0072933,-0.001424,-0.019148,-0.89385,0.38531,-12.171,12.31,24.481
28.043,-0.018991,-0.02526,0.0058823,-0.89257,0.38619,-12.186,12.317,24.503
28.044,-0.049569,-0.021927,0.024947,-0.89129,0.38707,-12.2,12.324,24.524
28.045,-0.028544,0.019415,-0.020982,-0.89,0.38795,-12.214,12.331,24.545
28.046,-0.047273,0.026686,0.059236,-0.88871,0.38882,-12.228,12.338,24.567
28.047,-0.038396,-0.0038351,0.043933,-0.88742,0.3897,-12.242,12.345,24.588
28.048,-0.08935,0.02117,0.013855,-0.88612,0.39057,-12.256,12.353,24.609
28.049,-0.05787,-0.0079692,0.055734,-0.88482,0.39144,-12.27,12.36,24.63
28.05,-0.047568,-0.0024982,-0.016537,-0.88351,0.39231,-12.283,12.367,24.65
28.051,-0.053751,-0.01211,0.032342,-0.8822,0.39318,-12.296,12.375,24.671
28.052,-0.046721,-0.0032757,0.022633,-0.88089,0.39405,-12.309,12.382,24.692
28.053,0.018155,-0.024149,0.032513,-0.87957,0.39492,-12.322,12.39,24.712
28.054,0.018819,-0.017491,0.018291,-0.87824,0.39578,-12.335,12.398,24.732
28.055,0.024285,-0.068831,-0.0025131,-0.87691,0.39665,-12.347,12.405,24.752
28.056,0.030277,-0.037923,0.046906,-0.87558,0.39751,-12.359,12.413,24.772
28.057,0.063256,0.005597,0.073096,-0.87425,0.39837,-12.371,12.421,24.792
28.058,0.075718,-0.057356,0.055722,-0.87291,0.39923,-12.383,12.429,24.812
28.059,0.073843,-0.014996,0.069178,-0.87156,0.40009,-12.395,12.437,24.831
28.06,0.040053,0.004232,0.050885,-0.87021,0.40095,-12.406,12.445,24.851
28.061,0.067569,-0.0079636,0.021111,-0.86886,0.4018,-12.417,12.453,24.87
28.062,0.04854,0.038867,0.030178,-0.8675,0.40266,-12.428,12.461,24.889
28.063,0.043913,0.037707,-0.011454,-0.86614,0.40351,-12.439,12.469,24.908
28.064,0.073619,0.063761,-0.0079034,-0.86478,0.40436,-12.45,12.477,24.927
28.065,0.016327,0.081157,-0.098075,-0.86341,0.40522,-12.46,12.485,24.945
28.066,-0.0018159,0.022265,-0.081938,-0.86204,0.40607,-12.47,12.494,24.964
28.067,0.022664,0.05383,-0.088938,-0.86066,0.40691,-12.48,12.502,24.982
28.068,0.011747,0.025296,-0.083985,-0.85928,0.40776,-12.489,12.511,25
28.069,0.055857,0.048707,-0.053633,-0.85789,0.4086,-12.499,12.519,25.018
28.07,0.049968,0.0085422,-0.035972,-0.8565,0.40945,-12.508,12.528,25.036
28.071,0.06457,-0.039583,-0.024746,-0.85511,0.41029,-12.516,12.537,25.053
28.072,0.055935,-0.012031,-0.034757,-0.85371,0.41113,-12.525,12.546,25.071
28.073,0.0291,-0.046899,-0.0402,-0.85231,0.41197,-12.533,12.554,25.088
28.074,-0.010942,-0.028506,-0.023551,-0.8509,0.41281,-12.542,12.563,25.105
28.075,-0.022752,-0.0059414,-0.034901,-0.84949,0.41365,-12.549,12.573,25.122
28.076,-0.055654,0.0072599,-0.038149,-0.84808,0.41448,-12.557,12.582,25.139
28.077,-0.071749,0.015871,0.015186,-0.84666,0.41532,-12.565,12.591,25.156
28.078,-0.13673,0.00078582,-0.062125,-0.84524,0.41615,-12.572,12.6,25.172
28.079,-0.1188,-0.004936,-0.0060394,-0.84382,0.41698,-12.579,12.61,25.188
28.08,-0.074875,-0.001106,-0.011888,-0.84239,0.41781,-12.586,12.619,25.205
28.081,-0.088247,0.0068143,-0.002166,-0.84095,0.41864,-12.592,12.629,25.221
28.082,-0.045945,-0.010438,0.0067559,-0.83951,0.41947,-12.598,12.638,25.236
28.083,-0.036437,0.012698,0.0018963,-0.83807,0.42029,-12.604,12.648,25.252
28.084,-0.024613,-0.03845,0.010791,-0.83663,0.42111,-12.61,12.657,25.267
28.085,-0.028507,-0.0091555,0.060967,-0.83518,0.42194,-12.616,12.667,25.283
28.086,-0.034153,-0.01582,0.0079291,-0.83372,0.42276,-12.621,12.677,25.298
28.087,0.01007,0.00069372,0.045238,-0.83227,0.42358,-12.626,12.687,25.312
28.088,0.0024266,0.0037486,0.02695,-0.83081,0.4244,-12.631,12.697,25.327
28.089,-0.023426,-0.062715,0.0075068,-0.82934,0.42521,-12.635,12.706,25.342
28.09,-0.011684,0.0083831,0.0024891,-0.82787,0.42603,-12.64,12.716,25.356
28.091,-0.035823,0.010247,-0.027903,-0.8264,0.42684,-12.644,12.726,25.37
28.092,-0.051214,0.029173,0.040439,-0.82492,0.42765,-12.648,12.737,25.385
28.093,-0.018956,0.018983,0.001196,-0.82344,0.42846,-12.652,12.747,25.399
28.094,-0.014229,0.043985,0.026298,-0.82195,0.42927,-12.656,12.757,25.413
28.095,-0.038878,0.026334,0.025523,-0.82046,0.43008,-12.659,12.767,25.426
28.096,-0.043626,0.052774,0.025424,-0.81897,0.43089,-12.663,12.777,25.44
28.097,0.0071337,0.041846,0.043681,-0.81748,0.43169,-12.666,12.788,25.453
28.098,0.028174,0.072557,0.042732,-0.81597,0.4325,-12.669,12.798,25.467
28.099,-0.020594,0.032676,0.012815,-0.81447,0.4333,-12.672,12.808,25.48
28.1,0.039203,0.01411,0.027236,-0.81296,0.4341,-12.674,12.819,25.493
28.101,0.023845,-0.0034896,0.074997,-0.81145,0.4349,-12.677,12.829,25.506
28.102,0.010853,0.018685,0.029779,-0.80993,0.43569,-12.679,12.84,25.519
28.103,0.0077857,-0.046654,0.00013198,-0.80841,0.43649,-12.682,12.851,25.532
28.104,0.015071,0.00027704,-0.019712,-0.80689,0.43729,-12.684,12.861,25.545
28.105,0.051142,-0.022283,-0.0057214,-0.80536,0.43808,-12.686,12.872,25.558
28.106,0.012411,-0.061436,0.016722,-0.80383,0.43887,-12.688,12.883,25.57
28.107,0.020017,-0.010686,-0.021618,-0.8023,0.43966,-12.689,12.894,25.583
28.108,0.021631,-0.050135,-0.060371,-0.80076,0.44045,-12.691,12.904,25.595
28.109,0.02529,0.020958,-0.039708,-0.79922,0.44123,-12.692,12.915,25.607
28.11,0.0041765,-0.068696,-0.051945,-0.79767,0.44202,-12.694,12.926,25.619
28.111,0.018906,0.028054,-0.057835,-0.79612,0.4428,-12.695,12.936,25.631
28.112,-0.022184,0.019239,-0.032279,-0.79456,0.44358,-12.696,12.947,25.643
28.113,0.0017386,-0.00058842,-0.039694,-0.79301,0.44436,-12.697,12.958,25.655
28.114,-0.0018289,0.0365,-0.089771,-0.79145,0.44514,-12.698,12.969,25.666
28.115,0.018654,-0.0019896,-0.043493,-0.78988,0.44592,-12.698,12.979,25.677
28.116,-0.052751,0.027714,-0.050379,-0.78831,0.4467,-12.699,12.99,25.689
28.117,0.029762,-0.063183,-0.029735,-0.78674,0.44747,-12.699,13.001,25.7
28.118,-0.02257,-0.011552,-0.063619,-0.78516,0.44824,-12.7,13.012,25.711
28.119,-0.010882,0.0056181,-0.0042101,-0.78358,0.44901,-12.7,13.022,25.722
28.12,-0.037303,-0.023268,0.025775,-0.782,0.44978,-12.7,13.033,25.733
28.121,-0.010685,-0.0039635,-0.0107,-0.78041,0.45055,-12.7,13.044,25.745
28.122,-0.0052538,0.021513,0.069596,-0.77882,0.45132,-12.701,13.055,25.756
28.123,-0.0099879,-0.0056008,0.056653,-0.77722,0.45208,-12.701,13.066,25.766
28.124,0.033476,-0.011443,0.087844,-0.77562,0.45285,-12.701,13.077,25.777
